p_wave,pr_interval,qt_interval,t_wave,st_interval,qrs,clas
0.11367071468697926,0.07168278764097707,0.4330618236204327,0.19020920489000231,0.0715294794442355,0.09755104418116965,1
0.06885507493704127,0.17780256384332138,0.39720781478481204,0.12380787467955315,0.10525485781251229,0.09796958546618237,0
0.07020505336417979,0.09961795987855852,0.38396076339233337,0.2055356123409895,0.1524952233665855,0.09570214262343275,1
0.06550459905997774,0.13494225556475628,0.3994438801746096,0.12450664488351726,0.06515260234577588,0.09133239380677012,1
0.09478567376519931,0.18674355975298976,0.40121120076739253,0.10815034364593429,0.08698917484421018,0.0847446527507677,0
0.07204201154828709,0.031235572131509008,0.37608806716951193,0.15139937813125667,0.10603033550946245,0.0933275162730338,0
0.08225785031955214,0.052025217028947746,0.3910791819603889,0.14523129547929053,0.1419332096633757,0.08815197748205458,1
0.06924523306699838,0.04796010899115878,0.36419010005307234,0.182918670496366,0.061166074247355484,0.09964655732066463,1
0.0667171800327692,0.10423834770728398,0.4069740983792762,0.11488776055614275,0.1386538333581761,0.08095882743902541,1
0.11624677744723272,0.15037653928353925,0.4291737132265068,0.22794333259392083,0.0986736966896539,0.08150161302653913,0
0.09200848086098304,0.1998277966174966,0.43857868068137573,0.15528362142215665,0.10597466088248271,0.09909990227887291,0
0.06778484724800499,0.11178693412240656,0.4215323276801137,0.22435589065738254,0.10824019256826437,0.0962133254882787,0
0.07668519624109646,0.041052866001020115,0.4394415310264185,0.11237414414305466,0.10000262598073326,0.09761815768943151,0
0.10940365692493513,0.13371364493183893,0.3846779433691814,0.20930005207056424,0.15768172406460434,0.0824163670438213,1
0.11044095301340826,0.14281688485633176,0.3643049179320811,0.15552445085893832,0.1341568544639593,0.09256711313691751,1
0.09863213565878245,0.08930614214820956,0.3991638969959317,0.10017032720737463,0.1593278766966149,0.08365586076518225,1
0.06918288206760419,0.10496037062297865,0.36162965474426473,0.1836787747264496,0.10453944526143374,0.08197495497830347,0
0.10188607218906172,0.14717882909909547,0.4349182997540738,0.155812818596737,0.1126298703131188,0.08736774495738046,0
0.09406103482155381,0.11060295909840595,0.4021316052458599,0.11696970740332335,0.12428367529294353,0.09693374051743196,1
0.08998055019938514,0.14085944204949327,0.43694100705260874,0.24417089531394898,0.12728862531867963,0.08125446469932168,1
0.07448894557661691,0.017938889226998486,0.42575375842374485,0.21751349906061973,0.10614288505089103,0.09260539239721269,0
0.11489132246824643,0.13854738798246125,0.38578235401293054,0.15683777489413253,0.1184206550080762,0.09087698037489825,0
0.09275284892391522,0.10063142660003827,0.4337962229549635,0.23681458018010698,0.12896821164067251,0.09778038606492162,1
0.08986506602631288,0.1589970929747059,0.36414236459066135,0.1740525715322085,0.09345610538316915,0.0990996053496748,0
0.10015305674304731,0.07257248507655001,0.42980764182411546,0.11317574374966725,0.13912551683818902,0.08411492957492743,1
0.070181392026157,0.16276678074246015,0.406588057915568,0.20970545276061647,0.11937187138124074,0.09345242895919847,0
0.09630587195811768,0.1980202512041014,0.37085412699437137,0.15802954523464963,0.08284928045184221,0.09055866252149858,0
0.08999682618171391,0.0261347606327455,0.42357073123150146,0.14738457769202434,0.10280968442458252,0.08695774128603737,0
0.08869196390671519,0.0857448275307598,0.36838050511914733,0.17063357640586457,0.14876427950757554,0.09614014147185886,1
0.09693219561099786,0.02611119391500536,0.41236325338816415,0.1190991375219509,0.1551543349316185,0.09404840407267692,1
0.1171856165947048,0.06194648425573429,0.364911865781192,0.13780476190482702,0.1398183477455046,0.09501665772265752,1
0.0734007117421122,0.07362751982866075,0.41119162436664836,0.21206224297907772,0.1430665182005178,0.0862286976157448,1
0.11907810309233527,0.08961665806791891,0.37739559313812626,0.16808873110621214,0.104521894372833,0.0986717051034068,0
0.1152675067546976,0.14108626528717533,0.4215838022404786,0.10106245042517088,0.10442881905124332,0.09040971662806457,0
0.11509077372715512,0.17364726002380004,0.36756284286562557,0.17913719249505097,0.12121812064486338,0.0936654361532068,1
0.06682752575564196,0.08758560049516172,0.3641996497768069,0.24866270676498206,0.1356565627224222,0.0961793678475947,1
0.10805894912792635,0.07464917046833264,0.3617249069674447,0.1431781182068555,0.13130606916574245,0.08576917733017442,1
0.07165932396753488,0.012970997017918453,0.3918031069228207,0.11855815945936814,0.09238165913984725,0.09534836557379237,0
0.10213073777739078,0.17340941706190527,0.43149233021533845,0.16728337342383834,0.1247113146664276,0.08410717738087609,1
0.07121172721655275,0.026476662957454232,0.42383660400441936,0.2184019332247512,0.15499973661869587,0.08667979692115872,1
0.0786857142191438,0.17237859273000095,0.4172658753499594,0.14256201260218138,0.11808071545850493,0.08680797561976715,0
0.11691753360267748,0.06715644206554207,0.43782175414167085,0.1631897082173969,0.0750179908864474,0.0818499133518244,1
0.06208208414221303,0.14388899373924902,0.3935441386002584,0.2130557465370547,0.08604385290052695,0.08979325779687183,0
0.11167013773528497,0.1586705888902598,0.3619801143515484,0.12169135202358221,0.07791090706950868,0.08839026941882418,1
0.06542864188869,0.09472343656287656,0.4065128378665459,0.1788619962419155,0.11544774704309801,0.09075668681911937,0
0.10351061550967139,0.019228048460523544,0.43448446013775305,0.2376043388547747,0.1393465136302663,0.08885758600976336,1
0.06535798083022737,0.0947755471722383,0.386926864051771,0.21731700781958985,0.0684314369961109,0.09422245931775251,1
0.09322314336912454,0.13120324090109547,0.41219315953160873,0.20894797384922514,0.15402125560960883,0.08012671918476456,1
0.11876114432341686,0.15875458082115937,0.39252640412057627,0.15706934199717926,0.09507180035947563,0.0911326880389868,0
0.06647944272575546,0.03493972176237843,0.41122787332860083,0.1959946549979008,0.06625051918408767,0.0953664661618364,1
0.07480029030162273,0.06944000182714123,0.40150737635984374,0.13078763001315932,0.11571226827458136,0.08481141621001306,0
0.07525887827780331,0.09090890605438523,0.38847598286975876,0.2179345052920339,0.11530064937501133,0.08216276058543527,0
0.10838287694101015,0.03755348695154768,0.4282332336904761,0.14061958428546717,0.14815303106829608,0.08447308347209515,1
0.08671805311187833,0.031767515771451996,0.36207366633665505,0.2245477891281608,0.14226012441606556,0.09166080928178935,1
0.1155276356648805,0.18635699418450877,0.43191437544689004,0.10665368054245018,0.07239147178322891,0.08260703796521496,1
0.08215078928863823,0.18021109480644165,0.4337849503928718,0.18113934296408682,0.08008244543271101,0.08737317105931791,0
0.11295114744829965,0.04665205400317578,0.3961385605271424,0.1860118541744748,0.1471367903889011,0.09982018212517121,1
0.09222939819551712,0.04594282965979912,0.43585150244732124,0.24337840059463497,0.0777729082089904,0.09113578854491072,1
0.07657774658982508,0.10708199329896245,0.4359917228191998,0.10859933348868439,0.11440732845510831,0.0810776015667205,0
0.11506105445952519,0.16086452036237908,0.3825222354657324,0.1611733703656325,0.1555855184122047,0.09986086364185318,1
0.1171585756813707,0.16054626012466025,0.42112090481893466,0.206613386187398,0.07505777809809824,0.08147471072549606,1
0.07432776458049324,0.03541357705222644,0.37107962949382334,0.22404975499148633,0.09938526399486333,0.0830145405583566,0
0.11463241619802683,0.07578024353386913,0.37333890649486823,0.1418631964921684,0.15633310453914068,0.09550981918665523,1
0.11930583843308443,0.15058213216346075,0.4322155983695038,0.18237291581429926,0.1312303793624246,0.09586346714912389,1
0.09307608883900186,0.08161605340136412,0.4105790485190559,0.15926715016804338,0.15565498452866927,0.08027294510995948,1
0.10422260560713768,0.07129431431595828,0.3859812825429634,0.10766463630198167,0.0627298664356629,0.08599749119949981,1
0.07153236994536336,0.029004616873246087,0.3691092280217894,0.166718448556248,0.06818506347701526,0.0986871335518099,1
0.09736763213504304,0.01362790856748878,0.400281883153874,0.14734004667559936,0.14552746719904916,0.08667367611175322,1
0.0910281646831112,0.1390669987776871,0.4146426378431647,0.19159336949394562,0.10621939966159667,0.09534573540095935,0
0.09627281170722252,0.10069822379765143,0.3804340879228522,0.11058294558500037,0.10295011588084266,0.08069606511110686,0
0.068599548020723,0.08512784766132356,0.3716467745970969,0.17400689167905226,0.15494235192562825,0.09546762583779445,1
0.08967468546554917,0.08863860125869183,0.39417094350984005,0.10425172946118591,0.13696349683068723,0.09997571045246227,1
0.11728481388726533,0.0825509321240465,0.4213507429860217,0.24036122878673963,0.12763379446421325,0.09638877122181556,1
0.10990259166397878,0.13797368321737585,0.3713949024282737,0.10177479634895767,0.12401747674463781,0.08530420589222826,1
0.08597479747803118,0.17925366719019045,0.42320917015996834,0.1698283678444184,0.14233632878345703,0.08617063481501323,1
0.11178069392481607,0.18495342372898727,0.40287967208054176,0.2414601162166485,0.15701585360797615,0.08460690707225675,1
0.11629806293939443,0.04052541622530348,0.36396004578440005,0.20988879936094018,0.12820858250989453,0.09655419204350067,1
0.07670281367331735,0.1577329282793576,0.38024208940701093,0.1451087568693335,0.1256324498164017,0.08182739992984088,1
0.0744849063778988,0.05099929826462772,0.4340724939246832,0.18950146226100506,0.12958390102415962,0.0977145239636192,1
0.07248340995403604,0.06755187247989358,0.3992400760487189,0.24654754768483858,0.1207295746403127,0.0843244782471585,1
0.11866849616132913,0.13682323582061345,0.36095240907186377,0.159305738623938,0.06679768586667463,0.08119462204893287,1
0.08582970745375726,0.1496996706776554,0.3743494839334105,0.10736455216632548,0.1418005499493563,0.08444546148946452,1
0.07343779666645263,0.012174087948983515,0.4342885714614065,0.22969287615943906,0.10634341454256288,0.0937365422060213,0
0.09448565312143407,0.10767852432766704,0.4008585260225524,0.20503795616218737,0.15821686623116832,0.08918453945880903,1
0.06407478667623014,0.15579817301208873,0.4167918282926756,0.19661579027200915,0.12877689725674896,0.09136733866469937,1
0.11099678165338692,0.04312243255386071,0.37481377242753333,0.2317860325684512,0.09501987152363392,0.0994268858491283,0
0.09400774318119211,0.02245835035475712,0.42685063256476496,0.21377209387814658,0.13057707392787657,0.08497978317483536,1
0.06953096748919502,0.17521433535927142,0.3927625893024807,0.23241003376283806,0.1295210300573914,0.08812469926663964,1
0.06928352991302938,0.12019590685180828,0.40546302425692626,0.19029432474435204,0.1268413311226445,0.08395641831389446,1
0.11269043624223296,0.1880141355521531,0.41013414406280946,0.17478127836891327,0.08621852804001084,0.09512379085969469,0
0.11196942995899234,0.1430382287666815,0.3909961622902613,0.1167706293499853,0.09385159627052744,0.09437910389355025,0
0.08892420399339278,0.15646786172629312,0.43777113968638565,0.19333592184291387,0.0687426824667916,0.08783290243515403,1
0.08937156197510629,0.12204138802265845,0.38072041377909477,0.23122945992266794,0.14698905704715107,0.09976613598330589,1
0.08297856301422309,0.1278338419371453,0.4395813960835512,0.2268048957415097,0.06798137622844039,0.08092412029881274,1
0.11094702194744557,0.032926639321968466,0.4145036367954158,0.17078221163698842,0.12230112481771166,0.09820313806562217,1
0.10390916113611302,0.09536357450800677,0.434416058917761,0.21432005756447822,0.06034428639741346,0.09773763675553845,1
0.09460916728975081,0.10898133585982919,0.4121801213959171,0.23565683461988102,0.08032070386115736,0.0906188769143213,0
0.11760350058433167,0.06133833730103655,0.3839470346691376,0.24999409101089753,0.10945469755647189,0.09542322088751304,0
0.09638158522394566,0.05997699300756447,0.3629159616134755,0.22822710380428243,0.08496370715244375,0.08101666639740251,0
0.11054934426582898,0.13553083839300173,0.41393143757874906,0.1405900088172834,0.10298391402400876,0.08374782868065404,0
0.0855835026673595,0.19327446101025306,0.411235653307867,0.16578758614879707,0.0738561866207489,0.09609713643284881,1
0.08685094067384011,0.1349834312469904,0.3697756205801477,0.2283973682165419,0.1469311945155002,0.08610474291847742,1
0.09613544768013524,0.04697787354214182,0.3711585580523396,0.21438574778568434,0.11850537514999904,0.08051688732869484,0
0.10811944598711977,0.13304589600102174,0.4283643894464655,0.18441156708668754,0.09128779863723464,0.08375231847949352,0
0.07864964970013584,0.16309261481469706,0.3915142190934265,0.17577187439429282,0.11681406681347498,0.09007087351360099,0
0.10199146048820054,0.16996468045818008,0.4021392259649332,0.249281982120274,0.10500948828466819,0.08515511865799087,0
0.11595365456470634,0.13838873186398332,0.4279843243131488,0.24911781372264605,0.09713638643756473,0.08777098734657617,0
0.08178713275164107,0.1848541833427098,0.37159640194015675,0.10148870526619126,0.07950720595758883,0.09186508296898234,1
0.0716738507781376,0.1308997757404297,0.4274890169995401,0.14090441691520894,0.12004271409624308,0.08923749901121732,1
0.09650192089769895,0.03258349607556621,0.388033323128673,0.13415983244586296,0.12719340729935252,0.08656509943709466,1
0.06921261362265212,0.01914359124988913,0.42415090638248837,0.21113430418123857,0.08509169584538469,0.09270290814422702,0
0.10789246752057383,0.13633021473653317,0.4163023411947335,0.15855382498696086,0.10918353185360868,0.08712654467562388,0
0.08132718914758169,0.12693299019156118,0.42543842651888736,0.1896853062457456,0.14366645999704208,0.09350304347340944,1
0.10307338329765985,0.02430413667804602,0.40243569057942996,0.10677475508135581,0.12662807113321806,0.08818630470281939,1
0.10297997263825266,0.04001859207940185,0.405464271785676,0.1222300552184599,0.15388691380010974,0.09720734068199771,1
0.08595916104927975,0.02986313694677956,0.39276809917928945,0.24153201293609972,0.12732258909588107,0.08399912678858296,1
0.06945698870932102,0.1606797017516463,0.4024752825600423,0.14321498464354987,0.06869719276995251,0.09201704553191639,1
0.06218379868849317,0.1646440893246104,0.4294167549300698,0.17966581817250388,0.08392892824811259,0.09816041993829602,0
0.09415836063351071,0.07115885203815168,0.4381642551268029,0.1995546167157629,0.0843995362655249,0.09280235070160575,0
0.060208323301809016,0.07360810744248403,0.3759562541934935,0.22293743648069686,0.15697227206316816,0.0883250084524461,1
0.10792546764400632,0.04754773351310926,0.37772826901588646,0.10881325717083921,0.12649524862903594,0.08802705619956196,1
0.11847934974757063,0.02108200171421279,0.389594869182622,0.12505275026633114,0.11250887289797247,0.0834556557414433,0
0.07422835350423528,0.099009549816826,0.42673433251432186,0.11585840998267616,0.0805807404005758,0.08550751427410674,0
0.09165290647848906,0.055398144278397204,0.407623552624901,0.1457460473275116,0.13640030876296272,0.08655702673217638,1
0.09428127142681461,0.1622510351201266,0.3897994203281702,0.11847886258954743,0.12173244977417663,0.08926847881089518,1
0.08392895286881989,0.09950295354537304,0.42505333158703507,0.21917927165307494,0.08723791127590949,0.09832199124010042,0
0.06324390939628817,0.19029659692654535,0.3926746891788315,0.1492773409345914,0.12627449447216188,0.09977163592643169,1
0.09497674335511318,0.0452018816217014,0.37704549103066876,0.20545446502615572,0.1507029115069234,0.08248401725357245,1
0.08506614733829261,0.06400828217357171,0.4310555279120141,0.17198474005228676,0.07806321475842024,0.08467287288293912,1
0.08777338530017913,0.08453826967881282,0.38447376349092943,0.2065081431320338,0.11242708844850169,0.09028565609590941,0
0.10355215292043285,0.09470847126680842,0.3806533539740035,0.12580856197055493,0.06445731980372851,0.0903008775786085,1
0.09153593436965946,0.18077738500543364,0.4260849506838292,0.10571580213230795,0.1249444594390947,0.08165818644938261,1
0.10674798390977455,0.12160388946687413,0.4350098860308126,0.21940450128238398,0.15263766374861554,0.08087756061521745,1
0.08973558885919063,0.10250432284393783,0.42253055774093395,0.22928622264189064,0.1505160765048544,0.09278969206956031,1
0.10440080787056341,0.12294094982614542,0.3730835906926293,0.1927758245023356,0.10053408259248023,0.08096710350010619,0
0.0951862800158797,0.09301425192945816,0.40710785220150475,0.10323267899224574,0.08263256380164326,0.09249082087299891,0
0.08916817591819703,0.018376359667438818,0.39726255748318734,0.23648896587476997,0.08463512915881011,0.09790609403708606,0
0.0854026961202546,0.17280711715536207,0.4265325028882012,0.11411289652399949,0.14455384872305338,0.09518838215083118,1
0.11101127317908938,0.07585942188136566,0.4358597363084521,0.2426593877281163,0.09640303572957534,0.09345704194412519,0
0.08445586921518679,0.037682776197441925,0.3672413783931138,0.12964426338087298,0.06958738340996733,0.09808540382303776,1
0.10534136989668728,0.11492199315720103,0.3802972226628678,0.15724492798232717,0.09837621230778157,0.09558036820219418,0
0.07982083364329769,0.10812225853850035,0.3770840546218105,0.1267561177680007,0.14124247918420102,0.09398317730851288,1
0.11548197982345437,0.1731716335176578,0.40937081572620193,0.16427418291982843,0.1285664530386633,0.08465864301630804,1
0.08491613529087019,0.014017235481816536,0.3942651938230817,0.20659960746869516,0.06505306589187676,0.09553776966843064,1
0.096819157512986,0.052117867644088905,0.38955761443778186,0.24704623447213062,0.15263057032959615,0.08371232616011162,1
0.0607771064910399,0.11180766318728853,0.36128082256974126,0.15823954861679163,0.127681382067729,0.08439145659859464,1
0.08452560091687963,0.19002528882116612,0.4036189546582107,0.22851665492794862,0.14450579031091865,0.0896827300456563,1
0.07795936323002137,0.04782854534102038,0.3663789786517162,0.23958271819465135,0.14112093092356115,0.08374819790929276,1
0.09595527653771424,0.13914197197775094,0.39825304488982316,0.14550369057099938,0.15485022961790923,0.0816109917184141,1
0.11576417034290928,0.15564576276847575,0.40794359091164967,0.12697787968693988,0.08237345767298879,0.08561744577092067,0
0.06306415443878961,0.09493277734891077,0.43695819012911663,0.2344328427823709,0.11037817140499828,0.08684761484388925,0
0.08764778428021058,0.0950575431051566,0.4057428328029763,0.23017405369748456,0.07557028872338685,0.09373532699199363,1
0.07181573790408277,0.06909635671947813,0.4176897499470881,0.1618173272871376,0.1207459235358368,0.08422717145185496,1
0.06498226108977118,0.19781089575953573,0.38030225589170835,0.1896480153881004,0.12821573594782193,0.09246179230002162,1
0.09974304607652762,0.08128977605453656,0.39849688603088185,0.16413145254163192,0.1184327082697701,0.098560422874936,0
0.07665997694753257,0.18569986066410035,0.40716868627221103,0.17046101579911577,0.11477851845495704,0.08485395305896686,0
0.06916921381021585,0.11039772063441737,0.4166235096318217,0.21681885175807694,0.08681865620140576,0.08357806929716104,0
0.10466703938746698,0.058314878499971357,0.37348691795711464,0.2398051856415943,0.10312778126049993,0.09085335650253752,0
0.11927480834884448,0.17292294646613057,0.36699076489876026,0.1275050129987858,0.06380689905326073,0.09087378084088736,1
0.10270585364595199,0.06210866305938667,0.38274443762549953,0.1565900215930138,0.10348745479289297,0.09169677616915456,0
0.09921152552212884,0.14543080596204722,0.4194382458237902,0.22496836680221766,0.12954348376011288,0.09943165022785216,1
0.08880245830770073,0.149672459017712,0.4041096116111994,0.15114793932224566,0.06478004395460438,0.09139109934979268,1
0.0752645364243862,0.1541713127099871,0.371276555314695,0.15072155280456195,0.12196100518436653,0.08043382521489177,1
0.11708418682210545,0.14126112950840347,0.39156707915913136,0.13897528106384882,0.11344470025318396,0.09033923431937552,0
0.07083183098500033,0.1852500460738354,0.3979953936461188,0.18470225593214604,0.08578486576692841,0.08630925055023914,0
0.08321499676585499,0.024084593805444622,0.3824959777760133,0.1575410535592092,0.08474083674721877,0.0924346272822451,0
0.07336615017043585,0.06025374779543401,0.43272333715683386,0.13606452186684076,0.06964987815279226,0.08577827789824623,1
0.10244197240338763,0.03889361451440796,0.37191462883848064,0.24682344687196694,0.07825482162253994,0.09336706353224371,1
0.08554885637913495,0.03690676630481736,0.38417436930021326,0.14363914906527703,0.09018189347499718,0.0938737777941779,0
0.0750256370007981,0.053968641829207825,0.4293429816383795,0.23564459007245117,0.07433288625940734,0.08431828766672965,1
0.11505028315528001,0.13255533716130216,0.36189218251004257,0.21366338430619342,0.10897835966329952,0.0947055255317432,0
0.11243754538527481,0.09075488264866718,0.4291043796122613,0.2470179228814165,0.12312424159186104,0.09056138641113379,1
0.07255206321726018,0.18125237703956182,0.36866928153892214,0.10099765116544811,0.10097508620570861,0.09294157840243972,0
0.10264929090889803,0.18570739859632338,0.379366300479711,0.11810930277393328,0.14033490627960632,0.08034113995223142,1
0.06330071102186421,0.15311578550543872,0.36675611047320783,0.13443747505007456,0.08166079712786671,0.08473190258443813,0
0.11063312275074219,0.1771269965568686,0.3694023765050599,0.19885875305674455,0.12981354682116364,0.09093496231523292,1
0.07728394310037745,0.10029100146546135,0.4130357629932228,0.15554357648760497,0.1262222490997375,0.09688471543311372,1
0.11406569475584438,0.043695166588817655,0.39205356731504654,0.15533876706433863,0.06376819847874646,0.08043194776511449,1
0.10928289770551802,0.19660415771025153,0.4029981233119326,0.2221569076391385,0.11171391166660916,0.0954358890477785,0
0.10703398186955097,0.12780879747369828,0.4231209405864379,0.20256616521832227,0.13201802898685144,0.09468858274919584,1
0.11443429800602525,0.17085470294833885,0.3803064705195678,0.1740938582971543,0.12095610914907114,0.09388574333238238,1
0.10437006463674664,0.030116310616181922,0.43122054562071915,0.206510387111772,0.12989583232944046,0.09871507944026156,1
0.09538733735114528,0.07273457630687298,0.4050073952701969,0.22018181722448552,0.06010447477446316,0.08318299067451469,1
